time_s,amplitude
2.8437500000,3.6787505646
2.8447265625,-0.8007890434
2.8457031250,-1.4138679068
2.8466796875,-0.4744932031
2.8476562500,-1.3097703575
2.8486328125,0.1640194684
2.8496093750,-0.4581046701
2.8505859375,-0.3296092504
2.8515625000,2.0581087032
2.8525390625,4.2622806923
2.8535156250,2.1258641775
2.8544921875,0.6500903430
2.8554687500,-0.5093710797
2.8564453125,-2.3958864994
2.8574218750,0.4391280148
2.8583984375,-0.3739702545
2.8593750000,-1.4505883613
2.8603515625,0.3174243073
2.8613281250,1.7940537194
2.8623046875,3.1055289010
2.8632812500,3.3883006793
2.8642578125,1.3352700449
2.8652343750,-2.0083079336
2.8662109375,-0.2268310748
2.8671875000,-0.5433983707
2.8681640625,-1.1781667541
2.8691406250,0.0698337669
2.8701171875,-1.1312753183
2.8710937500,1.3098654209
2.8720703125,3.8650469447
2.8730468750,3.2428829480
2.8740234375,0.7627632648
2.8750000000,-0.0035276180
2.8759765625,-1.2143727326
2.8769531250,-1.1145691714
2.8779296875,0.7559422206
2.8789062500,-1.9890718124
2.8798828125,-0.7910342725
2.8808593750,1.7371401602
2.8818359375,2.5496940565
2.8828125000,3.6400712389
2.8837890625,1.9882839384
2.8847656250,-0.6970660681
2.8857421875,-1.2334588507
2.8867187500,0.5329672186
2.8876953125,-1.3132077994
2.8886718750,-1.0283084180
2.8896484375,-0.3666241707
2.8906250000,-0.4100761176
2.8916015625,3.7019529104
2.8925781250,3.6616273646
2.8935546875,1.4620115330
2.8945312500,0.1470344148
2.8955078125,-0.3939710122
2.8964843750,-0.9642098017
2.8974609375,-0.1697605795
2.8984375000,-0.6049679729
2.8994140625,-2.5377298804
2.9003906250,1.2445252792
2.9013671875,2.6364796404
2.9023437500,2.9490740777
2.9033203125,3.0579714203
2.9042968750,-0.0762505399
2.9052734375,-0.8611526866
2.9062500000,0.0924307740
2.9072265625,-0.1076920750
2.9082031250,-2.0507548557
2.9091796875,-0.7400583452
2.9101562500,-0.2632705787
2.9111328125,1.6832284901
2.9121093750,4.7698981206
2.9130859375,1.7199623238
2.9140625000,0.5162337234
2.9150390625,0.1496232375
2.9160156250,-0.5163903145
2.9169921875,-0.4155127142
2.9179687500,-0.6522011109
2.9189453125,-2.0312890839
2.9199218750,-1.0112787715
2.9208984375,3.1783652343
2.9218750000,2.5848594181
2.9228515625,2.8609739217
2.9238281250,1.5186357064
2.9248046875,-1.0932738219
2.9257812500,0.4257878106
2.9267578125,0.1205970992
2.9277343750,-1.5252311612
2.9287109375,-2.0080536707
2.9296875000,-0.1637535042
2.9306640625,0.8692361935
2.9316406250,3.6204721435
2.9326171875,3.5905696000
2.9335937500,-0.0808445519
2.9345703125,0.8966986796
2.9355468750,0.0829119006
2.9365234375,-0.5058660488
2.9375000000,-0.5273049331
2.9384765625,-1.9933268901
2.9394531250,-1.6871076637
2.9404296875,1.5538788773
2.9414062500,3.6759158717
2.9423828125,1.9676833285
2.9433593750,2.3159603227
2.9443359375,0.0653278376
2.9453125000,-0.4169570583
2.9462890625,1.2367555951
2.9472656250,-1.4666395727
2.9482421875,-2.2282152653
2.9492187500,-1.1192957327
2.9501953125,0.7948076808
2.9511718750,2.4587297676
2.9521484375,3.8389561734
2.9531250000,1.3532580779
2.9541015625,-0.2022616425
2.9550781250,1.6301628129
2.9560546875,-0.5075126316
2.9570312500,-0.6187268072
2.9580078125,-1.5098305772
2.9589843750,-2.4774951576
2.9599609375,0.5393050060
2.9609375000,3.1332156560
2.9619140625,2.7981843095
2.9628906250,1.4525325562
2.9638671875,1.6025583921
2.9648437500,-0.3369168806
2.9658203125,0.8302117755
2.9667968750,0.1840361945
2.9677734375,-3.1440469737
2.9687500000,-1.4062371012
2.9697265625,0.0588118064
2.9707031250,1.9760078679
2.9716796875,3.2802435493
2.9726562500,2.3548071945
2.9736328125,0.1442476253
2.9746093750,1.0263448407
2.9755859375,1.4160912529
2.9765625000,-1.4392965979
2.9775390625,-1.0069849885
2.9785156250,-2.4565520161
2.9794921875,-1.0327459075
2.9804687500,2.8554004615
2.9814453125,2.7458576361
2.9824218750,1.7742590307
2.9833984375,1.3342215304
2.9843750000,1.1353153651
2.9853515625,0.1861209841
2.9863281250,0.9044223116
2.9873046875,-2.0806824882
2.9882812500,-3.1428678914
2.9892578125,0.3174511635
2.9902343750,0.9416395749
2.9912109375,2.9062439173
2.9921875000,2.6611312447
2.9931640625,0.7996628482
2.9941406250,0.8061058896
2.9951171875,1.8502392865
2.9960937500,-0.0103252698
2.9970703125,-2.1681023113
2.9980468750,-1.4469754637
2.9990234375,-2.1826470436
3.0000000000,1.5485281374
3.0009765625,3.3622216881
3.0019531250,1.3539280681
3.0029296875,1.6585456242
3.0039062500,1.3945670729
3.0048828125,1.0725422611
3.0058593750,0.4784511419
3.0068359375,-0.6931591671
3.0078125000,-3.4933625905
3.0087890625,-1.2600108334
3.0097656250,1.6057090131
3.0107421875,1.3668340688
3.0117187500,3.1109391116
3.0126953125,1.2535174885
3.0136718750,0.7584110924
3.0146484375,2.1002905235
3.0156250000,0.9738756064
3.0166015625,-1.6700845952
3.0175781250,-2.3122596460
3.0185546875,-1.4048200956
3.0195312500,-0.5024625780
3.0205078125,3.2989708112
3.0214843750,1.9690130891
3.0224609375,0.7586390949
3.0234375000,2.3169261049
3.0244140625,1.2583315669
3.0253906250,1.0638579955
3.0263671875,-0.4411161747
3.0273437500,-2.5930128320
3.0283203125,-2.6897457175
3.0292968750,0.9791690148
3.0302734375,1.7407382843
3.0312500000,1.5414392799
3.0322265625,2.6005277211
3.0332031250,0.4619552700
3.0341796875,2.1000056277
3.0351562500,2.0455084248
3.0361328125,-1.0994001543
3.0371093750,-2.3777585000
3.0380859375,-1.8818205570
3.0390625000,-0.5404027640
3.0400390625,1.4182204271
3.0410156250,3.0364771256
3.0419921875,0.4354170911
3.0429687500,1.7084061334
3.0439453125,2.7078600900
3.0449218750,0.7617195937
3.0458984375,0.5271157588
3.0468750000,-2.2307012576
3.0478515625,-2.9011213299
3.0488281250,-0.4052590433
3.0498046875,1.9001397175
3.0507812500,1.1931950316
3.0517578125,1.7147575732
3.0527343750,1.9792530969
3.0537109375,1.0013635616
3.0546875000,3.0764258898
3.0556640625,0.0301775317
3.0566406250,-2.6165277581
3.0576171875,-1.8662113533
3.0585937500,-1.1240485720
3.0595703125,0.8115311591
3.0605468750,2.1337839170
3.0615234375,1.5705717807
3.0625000000,0.5083177999
3.0634765625,3.1836975234
3.0644531250,2.0282428080
3.0654296875,0.0061685605
3.0664062500,-0.6910895660
3.0673828125,-3.4107983108
3.0683593750,-1.1636322388
3.0693359375,1.2879865603
3.0703125000,1.3142618143
3.0712890625,0.9673096608
3.0722656250,1.9791785642
3.0732421875,1.9036304097
3.0742187500,2.0767133218
3.0751953125,2.1492206005
3.0761718750,-2.5050594395
3.0771484375,-2.3640572033
3.0781250000,-0.8910344488
3.0791015625,-0.2932830764
3.0800781250,1.7912180268
3.0810546875,1.3920454148
3.0820312500,0.8548667384
3.0830078125,2.1042425343
3.0839843750,3.5233802930
3.0849609375,0.4897861128
3.0859375000,-0.7928039747
3.0869140625,-1.9629539978
3.0878906250,-2.8199226326
3.0888671875,1.1066532065
3.0898437500,1.0984149498
3.0908203125,0.5552313987
3.0917968750,1.5290352158
3.0927734375,2.2950356589
3.0937500000,2.3497889472
3.0947265625,2.1403400859
3.0957031250,-0.3374427254
3.0966796875,-3.5137084464
3.0976562500,-0.8203744471
3.0986328125,-0.3562273750
3.0996093750,0.4255734974
3.1005859375,1.8041832732
3.1015625000,0.4447242882
3.1025390625,1.9235728010
3.1035156250,3.4206892289
3.1044921875,2.1454514014
3.1054687500,-0.9797146417
3.1064453125,-1.4063615745
3.1074218750,-2.3496917568
3.1083984375,-0.8732527182
3.1093750000,1.9419124068
3.1103515625,-0.2183733476
3.1113281250,0.9827526653
3.1123046875,2.4212692837
3.1132812500,2.5490883610
3.1142578125,2.5104924170
3.1152343750,0.5386828794
3.1162109375,-2.4139957396
3.1171875000,-2.3987422373
3.1181640625,0.4496074224
3.1191406250,-0.4553040848
3.1201171875,0.9203133196
3.1210937500,1.1854512992
3.1220703125,0.7642090091
3.1230468750,3.7618677817
3.1240234375,2.8310087179
3.1250000000,0.0863703305
3.1259765625,-1.6590521005
3.1269531250,-1.6159668672
3.1279296875,-1.5454174972
3.1289062500,0.7569338256
3.1298828125,0.9285372267
3.1308593750,-0.7315679601
3.1318359375,2.5690421134
3.1328125000,2.8280002785
3.1337890625,2.5435249322
3.1347656250,1.5842190251
3.1357421875,-1.6701794549
3.1367187500,-2.4533379364
3.1376953125,-0.5505658361
3.1386718750,0.4263709347
3.1396484375,-0.6474450548
3.1406250000,1.2246806506
3.1416015625,0.9444760040
3.1425781250,2.4378813671
3.1435546875,4.3227526134
3.1445312500,0.5720241864
3.1455078125,-1.1037670531
3.1464843750,-1.5956499241
3.1474609375,-1.3138391940
3.1484375000,-0.3064478662
3.1494140625,0.8129645781
3.1503906250,-0.3857271616
3.1513671875,0.6046382759
3.1523437500,3.9877187883
3.1533203125,2.3805589554
3.1542968750,2.0536836747
3.1552734375,-0.2775012440
3.1562500000,-2.6772419748
3.1572265625,-0.8190140602
3.1582031250,0.1469057830
3.1591796875,-0.4195857702
3.1601562500,-0.3318991104
3.1611328125,1.5705196425
3.1621093750,1.7123822961
3.1630859375,3.9542213014
3.1640625000,2.6604233574
3.1650390625,-1.5092475501
3.1660156250,-0.8811329734
3.1669921875,-1.3512413250
3.1679687500,-0.6731777096
3.1689453125,0.2172873652
3.1699218750,-0.2307471109
3.1708984375,-0.1346474767
3.1718750000,2.8571184025
3.1728515625,4.0015266224
3.1738281250,1.3973081234
3.1748046875,1.0583598312
3.1757812500,-1.9206694205
3.1767578125,-1.7505870490
3.1777343750,0.5344207032
3.1787109375,-0.7506091878
3.1796875000,-0.7567280066
3.1806640625,0.5641881739
3.1816406250,2.2099648689
3.1826171875,2.9548331473
3.1835937500,3.7025767104
3.1845703125,-0.0427408475
3.1855468750,-1.8374471433
3.1865234375,-0.0959454076
3.1875000000,-1.3536079305
3.1884765625,-0.1299219989
3.1894531250,-0.3269106659
3.1904296875,-0.6365950631
3.1914062500,1.8762318559
3.1923828125,4.0838889136
3.1933593750,2.6552718786
3.1943359375,0.4624593053
3.1953125000,-0.0677993033
3.1962890625,-2.2423735409
3.1972656250,-0.0265846200
3.1982421875,0.1072197366
3.1992187500,-1.8704691536
3.2001953125,0.1755483818
3.2011718750,1.6135249220
3.2021484375,3.0663000428
3.2031250000,3.3801469229
3.2041015625,1.6790079509
3.2050781250,-1.6426174910
3.2060546875,-0.6426021612
3.2070312500,0.0277951106
3.2080078125,-1.5546475952
3.2089843750,-0.0232925796
3.2099609375,-1.0378981156
3.2109375000,0.7499998598
3.2119140625,3.9150905555
3.2128906250,3.3074402246
3.2138671875,1.1085851366
3.2148437500,-0.0986930902
3.2158203125,-0.7374606849
3.2167968750,-1.3332524705
3.2177734375,0.6327927636
3.2187500000,-1.5830444808
3.2197265625,-1.5278365836
3.2207031250,1.8355725840
3.2216796875,2.3420882462
3.2226562500,3.6153717335
3.2236328125,2.2539506467
3.2246093750,-0.4144922435
3.2255859375,-1.1905101389
3.2265625000,0.4019390971
3.2275390625,-0.8368056754
3.2285156250,-1.6175399930
3.2294921875,-0.1864156753
3.2304687500,-0.6405500848
3.2314453125,3.1863659759
3.2324218750,4.0807316224
3.2333984375,1.4403341720
3.2343750000,0.4140107386
3.2353515625,-0.3483149438
3.2363281250,-0.6823408175
3.2373046875,-0.4582079711
3.2382812500,-0.4130712703
3.2392578125,-2.5520350840
3.2402343750,0.5047201480
3.2412109375,3.0016142185
3.2421875000,2.5706778223
3.2431640625,3.2872517697
3.2441406250,0.2762176053
3.2451171875,-0.8591654574
3.2460937500,0.1591736987
3.2470703125,-0.0193718182
3.2480468750,-1.8829627491
3.2490234375,-1.2858500284
3.2500000000,-0.0021179759
3.2509765625,1.1155291733
3.2519531250,4.6796023393
3.2529296875,2.2439273931
3.2539062500,0.2697538717
3.2548828125,0.5601447089
3.2558593750,-0.5049417325
3.2568359375,-0.3055605832
3.2578125000,-0.7673849660
3.2587890625,-1.8703797404
3.2597656250,-1.4328277507
3.2607421875,2.7806712641
3.2617187500,2.9836492117
3.2626953125,2.3957775261
3.2636718750,2.0938650699
3.2646484375,-0.9965171918
3.2656250000,0.3215598232
3.2666015625,0.4222351657
3.2675781250,-1.5293204207
3.2685546875,-2.0784257496
3.2695312500,-0.5398810150
3.2705078125,0.9716165954
3.2714843750,3.0261358653
3.2724609375,3.9900560228
3.2734375000,0.1586094689
3.2744140625,0.6298735566
3.2753906250,0.6797951059
3.2763671875,-0.7154682133
3.2773437500,-0.3575726042
3.2783203125,-2.0229181220
3.2792968750,-1.8333622634
3.2802734375,1.0826922847
3.2812500000,3.6610409708
3.2822265625,2.1697507026
3.2832031250,2.0044018584
3.2841796875,0.7863734082
3.2851562500,-0.7023896400
3.2861328125,1.3900221321
3.2871093750,-1.1061157048
3.2880859375,-2.5206479713
3.2890625000,-1.1824627074
3.2900390625,0.4788210227
3.2910156250,2.3946888687
3.2919921875,3.5436588782
3.2929687500,1.9201892563
3.2939453125,-0.3538259877
3.2949218750,1.6565180603
3.2958984375,0.0564564175
3.2968750000,-1.0178556773
3.2978515625,-1.1303843096
3.2988281250,-2.7361207514
3.2998046875,0.1942820990
3.3007812500,2.9350488570
3.3017578125,2.9035625482
3.3027343750,1.4737474145
3.3037109375,1.5798630248
3.3046875000,0.2180569200
3.3056640625,0.3982376453
3.3066406250,0.7281740950
3.3076171875,-3.1050292711
3.3085937500,-1.8434428838
3.3095703125,0.1307596798
3.3105468750,1.5501961735
3.3115234375,3.2915249550
3.3125000000,2.3629607345
3.3134765625,0.5099263782
3.3144531250,0.7562618180
3.3154296875,1.8069123430
3.3164062500,-1.1700808805
3.3173828125,-1.3674957251
3.3183593750,-2.0050900018
3.3193359375,-1.6883351787
3.3203125000,2.6977236696
3.3212890625,2.7791718217
3.3222656250,1.7554064959
3.3232421875,1.3899351970
3.3242187500,1.2843954145
3.3251953125,0.4646735585
3.3261718750,0.6730866163
3.3271484375,-1.4164876077
3.3281250000,-3.5967072186
3.3291015625,0.0637796086
3.3300781250,1.0202453471
3.3310546875,2.3884342555
3.3320312500,2.9618564806
3.3330078125,0.8051321110
3.3339843750,0.9373915477
3.3349609375,1.7993444521
3.3359375000,0.4939084079
3.3369140625,-2.2322855160
3.3378906250,-1.5953452372
3.3388671875,-1.9608520247
3.3398437500,0.7052828081
3.3408203125,3.6399535083
3.3417968750,1.2886521209
3.3427734375,1.5655488132
3.3437500000,1.6278838121
3.3447265625,1.1652937140
3.3457031250,0.6643815675
3.3466796875,-0.6436864524
3.3476562500,-3.1173514182
3.3486328125,-1.9775257208
3.3496093750,1.6977181049
3.3505859375,1.2325005655
3.3515625000,2.7322252296
3.3525390625,1.7666450511
3.3535156250,0.4989986930
3.3544921875,2.3064226003
3.3554687500,1.1707967614
3.3564453125,-1.3564150265
3.3574218750,-2.5130167334
3.3583984375,-1.4113364962
3.3593750000,-0.6494018168
3.3603515625,2.6763826524
3.3613281250,2.5203127662
3.3623046875,0.3646468184
3.3632812500,2.4245164284
3.3642578125,1.5612884518
3.3652343750,1.0292468500
3.3662109375,-0.1111077115
3.3671875000,-2.5365701754
3.3681640625,-2.7278518344
3.3691406250,0.3930003452
3.3701171875,2.0177485174
3.3710937500,1.1532133880
3.3720703125,2.5697395875
3.3730468750,0.8749072104
3.3740234375,1.6679495194
3.3750000000,2.6035276180
3.3759765625,-0.9613800145
3.3769531250,-2.2999931917
3.3779296875,-2.0313642147
3.3789062500,-0.6229956520
3.3798828125,1.0889909627
3.3808593750,2.8385159055
3.3818359375,0.8579654006
3.3828125000,1.1262424582
3.3837890625,3.1901016332
3.3847656250,0.8918487801
3.3857421875,0.5331267102
3.3867187500,-1.7755202256
3.3876953125,-3.1564527581
3.3886718750,-0.5849340992
3.3896484375,1.6076212092
3.3906250000,1.3715533984
3.3916015625,1.2715688609
3.3925781250,2.2548475665
3.3935546875,1.0924583622
3.3945312500,2.8366686849
3.3955078125,0.8410300323
3.3964843750,-2.8365875796
3.3974609375,-1.7989042267
3.3984375000,-1.2564549927
3.3994140625,0.5614609032
3.4003906250,1.9389295948
3.4013671875,1.6076848792
3.4023437500,0.5852819600
3.4033203125,2.7845448531
3.4042968750,2.7472049480
3.4052734375,-0.1420377529
3.4062500000,-0.4426506467
3.4072265625,-3.1262823153
3.4082031250,-1.7239976495
3.4091796875,1.3251694998
3.4101562500,1.1163153746
3.4111328125,0.9606452155
3.4121093750,1.7058916229
3.4130859375,2.2405148363
3.4140625000,1.9518124297
3.4150390625,2.3463120279
3.4160156250,-1.8507774484
3.4169921875,-2.9030964756
3.4179687500,-0.6235102269
3.4189453125,-0.6018841131
3.4199218750,1.5414690522
3.4208984375,1.4322074080
3.4218750000,0.7803073323
3.4228515625,2.0222001372
3.4238281250,3.5193658174
3.4248046875,1.1282477498
3.4257812500,-1.0766059988
3.4267578125,-1.4948760728
3.4277343750,-2.9735165840
3.4287109375,0.5942748578
3.4296875000,1.3984214708
3.4306640625,0.1614779105
3.4316406250,1.5298204239
3.4326171875,2.2042536407
3.4335937500,2.5748136354
3.4345703125,2.1074289223
3.4355468750,0.1453607442
3.4365234375,-3.3297809969
3.4375000000,-1.3413242170
3.4384765625,0.0543658394
3.4394531250,-0.1532402281
3.4404296875,1.8097036698
3.4414062500,0.4946342207
3.4423828125,1.6391219284
3.4433593750,3.5441129992
3.4443359375,2.3792818867
3.4453125000,-0.6002209551
3.4462890625,-1.6084542624
3.4472656250,-1.9168068792
3.4482421875,-1.4045471836
3.4492187500,1.8163912014
3.4501953125,0.0285477239
3.4511718750,0.3715098600
3.4521484375,2.6637318697
3.4531250000,2.4533476793
3.4541015625,2.7118648579
3.4550781250,0.7500107176
3.4560546875,-2.0423753272
3.4570312500,-2.5978028236
3.4580078125,0.2246895755
3.4589843750,-0.1666563446
3.4599609375,0.2252543802
3.4609375000,1.5001392990
3.4619140625,0.5320747352
3.4628906250,3.5452957583
3.4638671875,3.2834720271
3.4648437500,0.2225149376
3.4658203125,-1.4321115712
3.4667968750,-1.6967284954
3.4677734375,-1.3700323758
3.4687500000,0.1901034682
3.4697265625,1.1625115358
3.4707031250,-0.8653056041
3.4716796875,2.0394479074
3.4726562500,3.3100198616
3.4736328125,2.2991435441
3.4746093750,1.9906524276
3.4755859375,-1.4100398960
3.4765625000,-2.4176863885
3.4775390625,-0.7675426613
3.4785156250,0.4395789705
3.4794921875,-0.6598601992
3.4804687500,0.6781040235
3.4814453125,1.3486365177
3.4824218750,1.9127870931
3.4833984375,4.5308024593
3.4843750000,1.0832738491
3.4853515625,-1.2076952652
3.4863281250,-1.3071034049
3.4873046875,-1.4467055386
3.4882812500,-0.3379360532
3.4892578125,0.4810924985
3.4902343750,-0.1433547846
3.4912109375,0.1150563241
3.4921875000,3.8543054396
3.4931640625,2.8574009936
3.4941406250,1.7484143025
3.4951171875,0.4026648128
3.4960937500,-2.7127696674
3.4970703125,-0.9411749812
3.4980468750,0.1435348121
3.4990234375,-0.4617452509
3.5000000000,-0.5485281374
3.5009765625,1.2821706065
3.5019531250,1.9495125835
3.5029296875,3.4507316683
3.5039062500,3.3285278643
3.5048828125,-1.3254463604
3.5058593750,-1.0329713340
3.5068359375,-0.9639046747
3.5078125000,-1.0220740938
3.5087890625,0.2387105920
3.5097656250,-0.4039938034
3.5107421875,-0.1653777309
3.5117187500,2.3698648330
3.5126953125,4.2738705383
3.5136718750,1.6442700010
3.5146484375,0.9212837576
3.5156250000,-1.1924648206
3.5166015625,-2.1949393946
3.5175781250,0.6252135222
3.5185546875,-0.6896740582
3.5195312500,-1.0310419070
3.5205078125,0.3936352955
3.5214843750,2.0479599565
3.5224609375,3.0158885549
3.5234375000,3.5400568815
3.5244140625,0.7356170762
3.5253906250,-2.0808552638
3.5263671875,-0.0022749946
3.5273437500,-1.0718142242
3.5283203125,-0.6299457392
3.5292968750,-0.0898712786
3.5302734375,-0.9620616265
3.5312500000,1.6746943531
3.5322265625,3.9135516284
3.5332031250,3.0507370310
3.5341796875,0.5018941680
3.5351562500,0.0688935181
3.5361328125,-1.7866302649
3.5371093750,-0.6200698145
3.5380859375,0.5515615124
3.5390625000,-2.0929521911
3.5400390625,-0.1827798133
3.5410156250,1.6076743766
3.5419921875,2.8497239107
3.5429687500,3.5081234974
3.5439453125,1.8420278688
3.5449218750,-1.1418931242
3.5458984375,-1.0367189742
3.5468750000,0.4240955004
3.5478515625,-1.6015667132
3.5488281250,-0.4249805843
3.5498046875,-0.7234951221
3.5507812500,0.1097094997
3.5517578125,3.9180048757
3.5527343750,3.4041933549
3.5537109375,1.3703351057
3.5546875000,-0.0592478763
3.5556640625,-0.4747872560
3.5566406250,-1.2435455638
3.5576171875,0.2594060964
3.5585937500,-1.0465015204
3.5595703125,-2.1751137062
3.5605468750,1.7065639747
3.5615234375,2.3683892700
3.5625000000,3.3603113502
3.5634765625,2.6519495224
3.5644531250,-0.2565154529
3.5654296875,-1.0102961623
3.5664062500,0.1971204825
3.5673828125,-0.3840249299
3.5683593750,-1.9866603286
3.5693359375,-0.3187006643
3.5703125000,-0.5489297809
3.5712890625,2.4464691521
3.5722656250,4.5195691809
3.5732421875,1.4706485638
3.5742187500,0.5741048664
3.5751953125,-0.1841945283
3.5761718750,-0.5329420843
3.5771484375,-0.5191168556
3.5781250000,-0.4741323016
3.5791015625,-2.3172895658
3.5800781250,-0.3214083075
3.5810546875,3.2411277822
3.5820312500,2.4208445994
3.5830078125,3.2143666555
3.5839843750,0.8437874699
3.5849609375,-0.9857213782
3.5859375000,0.3247578215
3.5869140625,0.0024768378
3.5878906250,-1.6558671109
3.5888671875,-1.7505269120
3.5898437500,0.0485402543
3.5908203125,0.8596574467
3.5917968750,4.2457172895
3.5927734375,2.9389387314
3.5937500000,0.0004309255
3.5947265625,0.8628503536
3.5957031250,-0.3335116827
3.5966796875,-0.3288078270
3.5976562500,-0.7139815905
3.5986328125,-1.8879371447
3.5996093750,-1.6090283715
3.6005859375,2.1720857041
3.6015625000,3.4166986774
3.6025390625,2.0450920051
3.6035156250,2.3801081523
3.6044921875,-0.5925104215
3.6054687500,-0.0039884580
3.6064453125,0.8518916794
3.6074218750,-1.5667831743
3.6083984375,-2.1002690531
3.6093750000,-0.9033896876
3.6103515625,0.9773763091
3.6113281250,2.6304898519
3.6123046875,4.0483912738
3.6132812500,0.6934646461
3.6142578125,0.1898397235
3.6152343750,1.2665344086
3.6162109375,-0.7643898320
3.6171875000,-0.3675714598
3.6181640625,-1.8572668795
3.6191406250,-2.1203519809
3.6201171875,0.7817299902
3.6210937500,3.4266161652
3.6220703125,2.5112129851
3.6230468750,1.6526945814
3.6240234375,1.3447440292
3.6250000000,-0.6863703305
3.6259765625,1.2283393163
3.6269531250,-0.5018232911
3.6279296875,-2.8893690350
3.6289062500,-1.2200126345
3.6298828125,0.1849895743
3.6308593750,2.2687338479
3.6318359375,3.3369764751
3.6328125000,2.2519682676
3.6337890625,-0.2055861459
3.6347656250,1.3948420585
3.6357421875,0.7736209582
3.6367187500,-1.3594791713
3.6376953125,-0.9196098832
3.6386718750,-2.7407374203
3.6396484375,-0.3463619048
3.6406250000,2.8753095275
3.6416015625,2.8408307467
3.6425781250,1.6360073515
3.6435546875,1.4295489124
3.6445312500,0.7665501319
3.6455078125,0.1472541099
3.6464843750,0.9707870535
3.6474609375,-2.7150865494
3.6484375000,-2.4838860666
3.6494140625,0.2841441068
3.6503906250,1.1461137268
3.6513671875,3.2088679765
3.6523437500,2.4394029874
3.6533203125,0.7376207001
3.6542968750,0.6958026646
3.6552734375,1.9129965734
3.6562500000,-0.6293924019
3.6572265625,-1.8292326887
3.6582031250,-1.6040676228
3.6591796875,-2.1087109223
3.6601562500,2.2629914371
3.6611328125,3.0109893956
3.6621093750,1.5720779860
3.6630859375,1.5492439293
3.6640625000,1.3160923536
3.6650390625,0.8169824565
3.6660156250,0.4827063003
3.6669921875,-0.9263749299
3.6679687500,-3.7066336384
3.6689453125,-0.5059668929
3.6699218750,1.3080154356
3.6708984375,1.8040557935
3.6718750000,3.1687511073
3.6728515625,0.9209163590
3.6738281250,0.9371619916
3.6748046875,1.8859516425
3.6757812500,0.8003137141
3.6767578125,-2.0209283870
3.6777343750,-1.9490850378
3.6787109375,-1.6295886629
3.6796875000,-0.0386625361
3.6806640625,3.6470282341
3.6816406250,1.5015714436
3.6826171875,1.2286672655
3.6835937500,1.9875378330
3.6845703125,1.1723153055
3.6855468750,0.9140556713
3.6865234375,-0.6090860519
3.6875000000,-2.7777629194
3.6884765625,-2.4717954556
3.6894531250,1.4721397305
3.6904296875,1.4067145758
3.6914062500,2.1373016786
3.6923828125,2.2876294829
3.6933593750,0.3464836795
3.6943359375,2.3348614824
3.6953125000,1.5242547406
3.6962890625,-1.1799044555
3.6972656250,-2.5033810079
3.6982421875,-1.6202516972
3.6992187500,-0.5978002096
3.7001953125,1.9803816151
3.7011718750,2.9287070892
3.7021484375,0.2366289544
3.7031250000,2.2042835800
3.7041015625,2.0913697927
3.7050781250,0.8699025659
3.7060546875,0.2706373953
3.7070312500,-2.4667881656
3.7080078125,-2.7564368478
3.7089843750,-0.0981503542
3.7099609375,2.0770089013
3.7109375000,1.0612070493
3.7119140625,2.2185927905
3.7128906250,1.4549814864
3.7138671875,1.2307671879
3.7148437500,2.9972321558
3.7158203125,-0.6038250572
3.7167968750,-2.3859695735
3.7177734375,-2.0009345533
3.7187500000,-0.8576761357
3.7197265625,0.9388181313
3.7207031250,2.4741658997
3.7216796875,1.2989162259
3.7226562500,0.6812790237
3.7236328125,3.3603289560
3.7246093750,1.3413364144
3.7255859375,0.3052984897
3.7265625000,-1.1967130092
3.7275390625,-3.3862572244
3.7285156250,-0.7911472132
3.7294921875,1.3695678588
3.7304687500,1.4293230178
3.7314453125,1.0259112913
3.7324218750,2.2225859034
3.7333984375,1.4534703603
3.7343750000,2.4288675061
3.7353515625,1.6170793036
3.7363281250,-2.8425870920
3.7373046875,-1.9542402789
3.7382812500,-1.1614948999
3.7392578125,0.1566007848
3.7402343750,1.8708388574
3.7412109375,1.4934098980
3.7421875000,0.7601677366
3.7431640625,2.3693624342
3.7441406250,3.2820841561
3.7451171875,0.0177448494
3.7460937500,-0.5112250347
3.7470703125,-2.5815594157
3.7480468750,-2.3459491208
3.7490234375,1.3237767916
3.7500000000,1.0021179759
3.7509765625,0.8465440635
3.7519531250,1.5493095305
3.7529296875,2.3570038408
3.7539062500,2.0822974644
3.7548828125,2.2812758992
3.7558593750,-1.0533600289
3.7568359375,-3.3510536206
3.7578125000,-0.5634605930
3.7587890625,-0.6246443760
3.7597656250,1.0572687453
3.7607421875,1.6147630352
3.7617187500,0.5909169585
3.7626953125,2.0166707239
3.7636718750,3.4310628395
3.7646484375,1.7277528320
3.7656250000,-1.1644380679
3.7666015625,-1.3160396980
3.7675781250,-2.7739971052
3.7685546875,-0.1338515176
3.7695312500,1.7511080820
3.7705078125,-0.1547687789
3.7714843750,1.3825513409
3.7724609375,2.2330068770
3.7734375000,2.6361644431
3.7744140625,2.2553380925
3.7753906250,0.3933607232
3.7763671875,-2.8988113894
3.7773437500,-1.9390781530
3.7783203125,0.3819136498
3.7792968750,-0.4763762202
3.7802734375,1.5063261676
3.7812500000,0.7796796457
3.7822265625,1.1983910870
3.7832031250,3.7148201856
3.7841796875,2.5549123339
3.7851562500,-0.1961494256
3.7861328125,-1.7293744565
3.7871093750,-1.6563060062
3.7880859375,-1.6130353748
3.7890625000,1.3712557983
3.7900390625,0.4820681916
3.7910156250,-0.2732459350
